rep,id,eta_initT,eta_aS,eta_dS,eta_tau,eta_lBt0,eta_lp,eta_dI,eta_n,eta_V0
2,10723,-0.126665784652688,0,0.147728748994655,0,0.0714778431809889,0,-0.0767506568777609,0.0821163946885864,0
3,10723,1.49795409738176,0,0.502319880136685,0,0.25659228590354,0,0.109189179942907,-0.0640504654787837,0
4,10723,0.812647142686756,0,0.357655870809445,0,0.182560616935688,0,-0.27989830764453,0.236905076200386,0
5,10723,-0.292273576953437,0,0.404211997589134,0,0.128966648703286,0,0.0896708215776805,-0.215871507939019,0
6,10723,0.152238026399198,0,0.6610412817565,0,0.247930429199942,0,-0.0780454582209369,-0.121696229708985,0
7,10723,-0.392405397265508,0,0.292547593408498,0,0.125392660165045,0,0.0815910900057776,-0.32760079693846,0
8,10723,-0.92557187517335,0,0.479534311056518,0,0.120854196495287,0,-0.329606634977772,-0.115625466214534,0
9,10723,-0.639044117506943,0,0.503369560447655,0,0.179956339655727,0,0.0687908589662565,-0.266787786539694,0
10,10723,1.2410219903096,0,0.249387811457135,0,0.159037140399696,0,0.145394867020732,-0.200952496168668,0
1,10739,1.72105720657076,0,-1.28301446258367,0,-0.758940633678178,0,-0.479122846661007,-0.120148958612548,0
2,10739,0.24465704743598,0,-0.590123101411509,0,-0.597710373604744,0,-1.21607383137275,-0.28381704582278,0
3,10739,0.274837776878043,0,-1.15476527297624,0,-0.73549128192727,0,-0.586346825757899,-0.264608235906941,0
4,10739,0.610033972866622,0,-0.71419834288918,0,-0.582916769228705,0,-0.664108391497843,-0.197374502121139,0
5,10739,2.59270244030141,0,-1.08718895683881,0,-0.699510429080694,0,-0.980369902006162,-0.0132456252605673,0
6,10739,1.27231811481668,0,-0.799717634727368,0,-0.594608211199218,0,-0.593031662104646,-0.0471361675708554,0
7,10739,1.63133636617893,0,-1.37225007796551,0,-0.847277821454019,0,-0.865930899080377,-0.233856150035037,0
8,10739,2.86306183168114,0,-0.842638691174979,0,-0.550379777764963,0,-0.436511902627223,-0.243398882514054,0
9,10739,1.31300012176431,0,-1.28181441048253,0,-0.808311580753837,0,-0.789628108882601,-0.140954930361322,0
10,10739,2.17169379510481,0,-0.862996139309284,0,-0.638332319973247,0,-1.06174299765353,0.396179746484056,0
1,10742,-3.05164787925799,0,0.437237877816817,0,-0.166030396952872,0,-1.30008191409206,0.552788640257031,0
2,10742,0.07902435707778,0,-0.723011419024113,0,-0.568674888512082,0,-1.28523553044878,0.456439399740124,0
3,10742,-1.58107500445392,0,0.199377250331287,0,-0.244483213021082,0,-1.4638562428941,0.60579313336442,0
4,10742,0.315573551627666,0,-0.942674826428742,0,-0.638315402479929,0,-1.21544360042294,0.327774501845948,0
5,10742,-2.55357211633144,0,0.285713552107083,0,-0.241468994942171,0,-1.69170028452827,0.441215067415521,0
6,10742,-1.25169291086212,0,-0.709139525308405,0,-0.60039511587138,0,-1.35942539392188,0.345244666750423,0
7,10742,-1.06803023422245,0,0.196041684051238,0,-0.226970999064001,0,-1.28796762889621,0.603780783982307,0
