rep,id,initT,aS,dS,tau,lBt0,lp,dI,n,V0
9,40168,1.10791820852676e-11,9,4.22251224832583e-05,0.05,-3.46178449807433,3,2.08113157163526,0.823011609046192,1
10,40168,8.18882506907037e-10,9,2.8398550972601e-05,0.05,-4.11307095432213,3,1.85917975466321,0.655200958037361,1
1,40231,6.34540052800797e-07,9,3.88208117071057e-05,0.05,-3.41669329552987,3,2.00332458401683,0.492327086453427,1
2,40231,4.84532744351077e-10,9,2.38953380169675e-05,0.05,-3.61312067598236,3,1.88606603520787,0.474330842739262,1
3,40231,5.0714719153832e-10,9,1.90477185702161e-05,0.05,-3.40892831957091,3,1.92720225242253,0.46022306808701,1
4,40231,1.642496768001e-11,9,2.51180711072238e-05,0.05,-3.05394061543288,3,2.18511410259973,0.540473828533969,1
5,40231,1.41911571391829e-18,9,2.47690193791672e-05,0.05,-3.13812142097639,3,2.41291701770693,0.804016111742764,1
6,40231,9.27156599440319e-11,9,3.75718692896299e-05,0.05,-3.93098263749349,3,1.9740042999008,0.544657719703023,1
7,40231,1.36209398034463e-11,9,2.50962084631656e-05,0.05,-3.75726614170683,3,1.95598218744744,0.642341450506958,1
8,40231,6.12906774352995e-09,9,1.1658839069793e-05,0.05,-3.9754914980091,3,1.88315315931523,0.642417794882417,1
9,40231,6.98483785531997e-09,9,4.14727165114666e-05,0.05,-3.41368471433732,3,2.17773619688741,0.675790968585178,1
10,40231,2.90472895402871e-20,9,2.5496216940056e-05,0.05,-3.36024739589354,3,2.48347246341866,0.871238723798987,1
1,40250,0.0499791244794987,9,3.15197912142932e-05,0.05,-3.74578321703078,3,1.59346765711235,0.392596568603926,1
2,40250,1.18833991458481e-19,9,3.88365680430779e-05,0.05,-4.11129314397742,3,1.85338103038008,0.776586408826491,1
3,40250,5.80467103046254e-13,9,3.06139124033657e-05,0.05,-3.54705355122759,3,1.77250533473314,0.537315092852022,1
4,40250,5.01925545397918e-15,9,1.6717049061652e-05,0.05,-3.17558915820454,3,1.85005462729271,0.88089517104212,1
5,40250,0.00121283417328042,9,2.58729273135948e-05,0.05,-3.32092522336697,3,1.94688160458334,0.677314920437186,1
6,40250,2.30195361196279e-13,9,3.84654562986872e-05,0.05,-3.73480147129941,3,1.70101736821108,0.665025222219431,1
7,40250,4.1730364007517e-17,9,2.39367547958497e-05,0.05,-4.18911356176592,3,1.73215790195767,0.757483991961089,1
8,40250,3.66130626557025e-18,9,4.52551564354659e-05,0.05,-3.90434057782285,3,2.21684477877273,0.848840522156625,1
9,40250,2.11488885838302e-16,9,1.13741845626706e-05,0.05,-3.66475845227528,3,1.9569103174374,0.692137793523757,1
10,40250,1.16241774293108e-14,9,1.05133197217232e-05,0.05,-3.41591623923803,3,2.16473667855903,0.925746630148146,1
1,40257,2.30960368758645e-18,9,3.09255214491328e-05,0.05,-4.03765684769322,3,1.81638438906774,0.734175770442257,1
2,40257,1.04747227967229e-09,9,4.51011810957845e-05,0.05,-3.55936219084322,3,1.88143015962066,0.58636124726086,1
3,40257,2.97379889510998e-18,9,2.15195064653917e-05,0.05,-4.12624860325605,3,1.6297582778116,0.636920236982623,1
4,40257,7.19229069952735e-15,9,2.12758695633085e-05,0.05,-3.82857086797475,3,1.57226125731716,0.397132366621419,1
5,40257,2.32583684492411e-12,9,2.40380795740657e-05,0.05,-3.05093505627779,3,1.94178976813281,0.704691413153815,1
6,40257,3.45041241196722e-09,9,1.40108418989942e-05,0.05,-4.13651012538926,3,1.94809853096431,0.50321599224673,1
7,40257,9.42312842669741e-11,9,2.43203170254094e-05,0.05,-3.5801178508623,3,1.59957582161747,0.609202289613809,1
8,40257,7.9279319455205e-16,9,2.94412167380557e-05,0.05,-3.38612223447991,3,1.69687918172569,0.513980573740886,1
9,40257,1.27116233714099e-12,9,2.47956862247833e-05,0.05,-3.65234947889549,3,2.14185344248244,0.643104367756904,1
10,40257,1.33716103677002e-13,9,1.52436086909686e-05,0.05,-4.1160390033604,3,1.86309528037634,0.508587430038157,1
1,40265,4.65738074094027e-15,9,2.08020530632693e-05,0.05,-3.05314949759517,3,2.23218856973634,0.930751941476059,1
2,40265,0.000647270541869193,9,3.09972160396967e-05,0.05,-4.08372268369636,3,2.3105967417454,0.777092575116602,1
3,40265,1.72585748475632e-14,9,5.16064055472926e-05,0.05,-3.04140547937394,3,2.27875056785843,0.723888587091227,1
4,40265,2.13867367859147e-15,9,1.99664279711302e-05,0.05,-3.13677172947508,3,1.78321615633216,0.771056128447217,1
5,40265,5.66500940965632e-16,9,2.28307942255129e-05,0.05,-3.67493177395005,3,2.58861217118395,0.598465572473214,1
6,40265,1.16645898877374e-15,9,3.16549120040692e-05,0.05,-2.97147788357101,3,1.921301330501,0.734556531142321,1
7,40265,6.18346516136548e-12,9,3.50990949771897e-05,0.05,-3.44437455565555,3,1.95838287080827,0.922962076343748,1
8,40265,1.84127359002036e-10,9,2.63296642780031e-05,0.05,-3.26509259068678,3,1.60124292236063,0.487567497924085,1
9,40265,4.13836251738709e-14,9,3.41897170317785e-05,0.05,-3.31301130654436,3,1.91510883209133,0.486114069518335,1
10,40265,9.50914728362779e-08,9,1.94281784538924e-05,0.05,-3.70150837207728,3,1.78760127164005,0.528484214799502,1
1,40353,4.69610718269586e-17,9,4.54352430581435e-05,0.05,-3.41775841838212,3,1.86901013675854,0.524307434476085,1
2,40353,4.21950849990208e-12,9,2.06341485257059e-05,0.05,-2.61614135161022,3,2.07222089206094,0.731377079901087,1
3,40353,7.30875748347781e-05,9,1.92512420395629e-05,0.05,-3.07660931413733,3,2.67015451808009,0.639167428572111,1
4,40353,2.01871053391485e-15,9,1.82430977204766e-05,0.05,-3.52120195808375,3,1.32819311562167,0.518460118967591,1
5,40353,1.75006198893034e-06,9,2.82545694852814e-05,0.05,-3.08890632248287,3,1.74771064933919,0.783480412211291,1
6,40353,5.49600489779692e-17,9,2.13649592959759e-05,0.05,-3.2546588219493,3,2.23765738365413,0.38677320518922,1
7,40353,1.69723476639062e-08,9,1.19841939843746e-05,0.05,-3.01735483639625,3,1.50570153086403,0.629724063911519,1
8,40353,2.7107352937456e-13,9,4.94468117566983e-05,0.05,-3.08207498733179,3,2.0567165874917,0.640564139620929,1
9,40353,8.85265505226788e-15,9,5.62760958100387e-05,0.05,-2.78142621589591,3,2.0034397761271,0.48534750603923,1
10,40353,4.54359525835782e-14,9,2.3268169978798e-05,0.05,-3.07118573775699,3,1.56305334754112,0.554328065701995,1
1,40363,9.00598518816307e-16,9,2.04915793885387e-05,0.05,-3.20718905790961,3,2.14902464876367,0.571530528274857,1
2,40363,9.24887360970873e-14,9,1.6752132916955e-05,0.05,-3.37304142187817,3,1.66672928628384,0.539904847191543,1
3,40363,2.24413567975833e-10,9,2.06692982229321e-05,0.05,-3.21268078555081,3,2.17258776827626,0.447386318858545,1
4,40363,4.67087990200522e-22,9,2.24624785795608e-05,0.05,-3.30262623081605,3,1.86375947926742,0.680808369772429,1
5,40363,1.04171697003237e-15,9,3.11787427825946e-05,0.05,-3.09194796011758,3,1.82543713188535,0.796694599530092,1
6,40363,6.01342569948923e-10,9,1.2256619440807e-05,0.05,-3.42117316221346,3,1.71462734096966,1.13463380363416,1
7,40363,5.61236726200235e-15,9,1.66679485131607e-05,0.05,-3.8953133240588,3,2.03529004682123,0.780496888783183,1
8,40363,2.31741532076866e-20,9,1.5520935085633e-05,0.05,-3.50625711528348,3,2.03762315571837,0.569721725238547,1
9,40363,2.78866056445273e-16,9,1.67626855432069e-05,0.05,-3.56421541823414,3,1.60186168393826,0.726875644560249,1
10,40363,1.25984430840674e-06,9,3.92602217179281e-05,0.05,-3.50641366850882,3,1.78418120438089,0.663536247050014,1
1,40511,6.97876259394941e-17,9,3.43160885670154e-05,0.05,-3.11634077923434,3,1.72844014734725,0.625001933205775,1
2,40511,2.79973233314854e-07,9,3.08132923041654e-05,0.05,-3.07491838896843,3,1.98890412234933,0.702086143216986,1
3,40511,2.24487131739003e-18,9,1.47355178797677e-05,0.05,-2.99739277595473,3,1.90717563577273,0.531125424460631,1
4,40511,5.02759092678881e-14,9,1.02073313107549e-05,0.05,-3.49404864081385,3,1.67633709301366,0.421303300389928,1
5,40511,3.02749513322753e-11,9,3.28263664360489e-05,0.05,-3.05247642400135,3,1.8260825508056,0.633150980091851,1
6,40511,2.04548890970084e-18,9,2.73410700651234e-05,0.05,-2.90464025698742,3,2.59075087865077,0.412604664714959,1
7,40511,7.33176865570941e-17,9,5.80455497792e-05,0.05,-3.28325223947301,3,2.31983902692908,0.640196461887931,1
8,40511,8.44744468503123e-09,9,3.74588844676405e-05,0.05,-2.90538304998093,3,1.3046680806769,0.527806625017142,1
9,40511,1.92954065047223e-14,9,1.99087019606472e-05,0.05,-3.40870580383827,3,1.94333507834947,0.46367163356944,1
10,40511,6.26745647828897e-12,9,2.76559651078141e-05,0.05,-3.25770230251145,3,1.82618791862064,0.613028685886613,1
1,40512,6.14729348356083e-20,9,1.83270901973962e-05,0.05,-3.70164491554437,3,1.66055273559144,0.647561992348013,1
2,40512,8.66968550361223e-17,9,1.93060380772536e-05,0.05,-4.16440402520764,3,1.46150936742041,0.669541153739038,1
3,40512,3.78731907288208e-07,9,1.55279353762468e-05,0.05,-4.02292662160697,3,1.83811350171332,0.664987906847371,1
